gene_start	gene_stop	gene_id	normalized_counts
2227779	2226766	Cgl2110	51.14314962
2227906	2228904	Cgl2111	334.5614371
2229896	2229096	Cgl2112	127.8578741
2230937	2229897	Cgl2113	421.9309844
2231933	2230944	Cgl2114	1491.675197
2232457	2232014	Cgl2115	1067.613248
2232929	2234074	Cgl2116	1264.727471
2234159	2234767	Cgl2117	218.4238682
2234853	2237288	Cgl2118	1897.623947
2237332	2238357	Cgl2119	938.689892
2239093	2238692	Cgl2120	133.1852855
2240564	2239506	Cgl2121	262.1086418
2240682	2241728	Cgl2122	295.1385926
2242116	2241736	Cgl2123	993.0294885
2242360	2242127	Cgl2124	947.2137503
2243036	2244823	Cgl2125	3163.416901
2243044	2242391	Cgl2126	354.8056005
2246172	2244862	Cgl2127	2964.171714
2246387	2246896	Cgl2128	8371.494304
2248209	2247004	Cgl2129	8137.088201
2251940	2248356	Cgl2130	5624.680976
2252018	2252860	Cgl2131	566.836575
2253193	2253663	Cgl2132	668.0573919
2253726	2254646	Cgl2133	549.7888584
2255559	2254681	Cgl2134	7106.766833
2257025	2255736	Cgl2135	1150.720867
2259313	2258360	Cgl2136	680.8431794
2260000	2259419	Cgl2137	500.7766734
2260932	2260000	Cgl2138	1286.037117
2261468	2260932	Cgl2139	1368.079252
2261689	2262693	Cgl2140	442.1751478
2262851	2264503	Cgl2141	703.2183073
2265109	2264507	Cgl2142	3541.663111
2265421	2266398	Cgl2143	1140.066044
2268298	2266895	Cgl2144	268.5015355
2269246	2268386	Cgl2145	229.078691
2270262	2269258	Cgl2146	222.6857973
2270885	2270256	Cgl2147	38.35736222
2274150	2270986	Cgl2148	11060.77159
2274689	2274471	Cgl2149	298.3350395
2275862	2274765	Cgl2150	24408.06816
2276638	2276351	Cgl2151	1890.165571
2277337	2276879	Cgl2152	3559.77631
2278079	2277414	Cgl2153	1044.172638
2278860	2278120	Cgl2154	821.4868408
2280216	2278888	Cgl2155	8405.589737
2281136	2280468	Cgl2156	1161.375689
2282624	2281164	Cgl2157	2885.326025
2283777	2282659	Cgl2158	2333.406202
2285432	2283780	Cgl2159	2116.047816
2285905	2285435	Cgl2160	574.294951
2287960	2286860	Cgl2161	2259.887924
2289511	2287967	Cgl2162	2417.579302
2291074	2289521	Cgl2163	2231.119902
2293165	2291210	Cgl2164	2333.406202
2294118	2293321	Cgl2165	2269.477265
2295128	2294115	Cgl2166	2241.774725
2295805	2295374	Cgl2167	4921.462669
2296899	2296510	Cgl2168	3638.621999
2297654	2297229	Cgl2169	191.7868111
2297867	2298442	Cgl2170	707.4802364
2299429	2298449	Cgl2171	2015.892481
2299525	2300640	Cgl2172	1314.805138
2300707	2302179	Cgl2173	1180.55437
2302620	2302249	Cgl2174	1332.918337
2302834	2304984	Cgl2175	2608.300631
2304984	2306222	Cgl2176	457.0918998
2306315	2307625	Cgl2177	718.1350593
2309083	2307695	Cgl2178	9086.432916
2309677	2309171	Cgl2179	580.6878447
2309836	2312256	Cgl2180	1326.525443
2312361	2313812	Cgl2181	1306.28128
2314093	2313914	Cgl2182	286.6147343
2315424	2314234	Cgl2183	2295.048839
2316413	2315676	Cgl2184	2286.524981
2317551	2316580	Cgl2185	1006.880758
2318776	2317631	Cgl2186	1409.633061
2319851	2318802	Cgl2187	2246.036654
2320595	2319966	Cgl2188	16895.35257
2323089	2321470	Cgl2189	31662.93703
2324312	2323086	Cgl2190	23636.65898
2325196	2324309	Cgl2191	15862.90024
2325888	2325271	Cgl2192	13380.32652
2326274	2326119	Cgl2193	70.32183073
2326901	2326470	Cgl2194	6982.105406
2327998	2326919	Cgl2195	26466.57993
2328517	2330439	Cgl2196	3721.729617
2330928	2330584	Cgl2197	4305.613909
2331201	2331971	Cgl2198	2085.148829
2331975	2332499	Cgl2199	457.0918998
2332513	2333604	Cgl2200	1502.33002
2333616	2334539	Cgl2201	364.3949411
2334718	2334479	Cgl2202	193.9177757
2335742	2335026	Cgl2203	1427.74626
2337052	2335913	Cgl2204	3160.220454
2337236	2338738	Cgl2205	4309.875838
2339141	2338746	Cgl2206	661.6644982
2339270	2341297	Cgl2207	36019.69409
2341413	2342168	Cgl2208	1266.858435
2342305	2343351	Cgl2209	4219.309844
2343480	2344262	Cgl2210	3630.098141
2344432	2346051	Cgl2211	954.6721263
2347492	2346287	Cgl2212	259.9776772
2348549	2348076	Cgl2213	1129.411221
2348830	2350263	Cgl2214	13517.77373
2350621	2350406	Cgl2215	381.4426576
2351311	2350910	Cgl2216	136.3817323
2351910	2351308	Cgl2217	138.5126969
2351981	2352832	Cgl2218	200.3106694
2352834	2353229	Cgl2219	603.0629726
2355043	2353598	Cgl2220	4405.769244
2355157	2355402	Cgl2221	1119.82188
2355522	2356847	Cgl2222	1638.711752
2356795	2357358	Cgl2223	103.3517815
2357265	2357711	Cgl2224	124.6614272
2357727	2358134	Cgl2225	188.5903642
2358696	2358151	Cgl2226	1401.109203
2359417	2358770	Cgl2227	663.7954628
2362749	2359612	Cgl2228	2183.1732
2364156	2362816	Cgl2229	1336.114784
2364353	2365459	Cgl2230	26.6370571
2365588	2367417	Cgl2231	2649.85444
2367653	2367471	Cgl2232	1072.94066
2367792	2369087	Cgl2233	478.4015454
2370382	2369114	Cgl2234	1113.428987
2370424	2370912	Cgl2235	2.130964568
2372558	2371410	Cgl2236	1517.246772
2373290	2372571	Cgl2237	984.5056302
2374463	2373321	Cgl2238	1046.303603
2374545	2375201	Cgl2239	1026.059439
2375215	2375688	Cgl2240	1144.327973
2375768	2376724	Cgl2241	1679.200079
2377391	2376996	Cgl2242	3.196446851
2377727	2377482	Cgl2243	7.458375987
2377900	2378280	Cgl2244	410.2106793
2378293	2378493	Cgl2245	135.31625
2379313	2378882	Cgl2246	11429.42846
2379427	2379774	Cgl2247	20.24416339
2379980	2382748	Cgl2248	31759.89592
2383616	2382825	Cgl2249	5224.059638
2384510	2383620	Cgl2250	5754.669815
2385448	2384507	Cgl2251	7669.341479
2385772	2386584	Cgl2252	1509.788396
2386285	2385911	Cgl2253	20.24416339
2387628	2386612	Cgl2254	123.5959449
2387668	2387961	Cgl2255	740.5101872
2387998	2388825	Cgl2256	3132.517914
2388839	2389873	Cgl2257	1475.692963
2390905	2390432	Cgl2258	14366.96311
2392009	2391182	Cgl2259	1245.54879
2392567	2392073	Cgl2260	94.82792326
2393350	2392577	Cgl2261	274.8944292
2393426	2393974	Cgl2262	208.8345276
2394438	2393971	Cgl2263	39.4228445
2394595	2394939	Cgl2264	174.7390945
2395205	2396767	Cgl2265	94.82792326
2397265	2399103	Cgl2266	1863.528514
2399159	2399401	Cgl2267	738.3792227
2401304	2399403	Cgl2268	1120.887363
2401374	2401838	Cgl2269	869.4335436
2401839	2402084	Cgl2270	353.7401182
2404013	2402142	Cgl2271	6816.955652
2404524	2404850	Cgl2272	5.327411419
2406259	2404985	Cgl2273	1029.255886
2406937	2406260	Cgl2274	804.4391243
2406994	2409033	Cgl2275	1561.997028
2410265	2409777	Cgl2276	656.3370868
2410862	2410278	Cgl2277	1538.556418
2412339	2410954	Cgl2278	9777.930919
2412581	2412952	Cgl2279	863.0406499
2412993	2413427	Cgl2280	1863.528514
2413569	2415122	Cgl2281	183.2629528
2416090	2415296	Cgl2282	293.007628
2417100	2416369	Cgl2283	1086.791929
2417948	2417220	Cgl2284	533.8066242
2418884	2417967	Cgl2285	2085.148829
2420310	2418988	Cgl2286	830.0106991
2420901	2420311	Cgl2287	740.5101872
2421950	2420898	Cgl2288	1617.402107
2422698	2421973	Cgl2289	1693.051349
2423846	2422698	Cgl2290	2685.015355
2424938	2423913	Cgl2291	1836.891457
2425955	2424963	Cgl2292	339.8888485
2426182	2426703	Cgl2293	1266.858435
2427469	2426774	Cgl2294	2073.428524
2428185	2427805	Cgl2295	632.8964766
2430029	2428182	Cgl2296	3230.542285
2430297	2432417	Cgl2297	26573.12816
2432509	2434374	Cgl2298	3099.487964
2434620	2434438	Cgl2299	692.5634845
2434777	2434571	Cgl2300	861.9751676
2436839	2434803	Cgl2301	1778.289932
2436872	2438053	Cgl2302	413.4071261
2438114	2439910	Cgl2303	2510.276261
2439907	2440998	Cgl2304	964.2614668
2441590	2441003	Cgl2305	1255.13813
2443357	2441600	Cgl2306	106.5482284
2444016	2443354	Cgl2307	371.853317
2444552	2444031	Cgl2308	1052.696496
2444736	2445713	Cgl2309	3283.816399
2445717	2446997	Cgl2310	2075.559489
2447022	2448002	Cgl2311	1048.434567
2450173	2448326	Cgl2312	8398.131361
2450845	2450321	Cgl2313	322.841132
2451786	2450857	Cgl2314	443.2406301
2454638	2451792	Cgl2315	188.5903642
2454726	2455439	Cgl2316	236.537067
2455734	2455450	Cgl2317	59.66700789
2457067	2455718	Cgl2318	217.3583859
2457760	2457335	Cgl2319	47.94670277
2457864	2459375	Cgl2320	977.0472543
2459372	2460340	Cgl2321	636.0929234
2460341	2461171	Cgl2322	412.3416438
2461164	2462603	Cgl2323	567.9020573
2463151	2462600	Cgl2324	513.5624608
2463242	2464147	Cgl2325	256.7812304
2464345	2465772	Cgl2326	693.6289668
2467010	2466036	Cgl2327	1907.213288
2467078	2467926	Cgl2328	2937.534656
2470142	2467923	Cgl2329	4996.046429
2470314	2470682	Cgl2330	282.3528052
2470741	2472039	Cgl2331	3310.453456
2472251	2472823	Cgl2332	1494.871644
2473481	2472891	Cgl2333	383.5736222
2473654	2475546	Cgl2334	2595.514843
2476498	2477496	Cgl2335	1235.959449
2477645	2479255	Cgl2336	589.2117029
2479380	2479766	Cgl2337	64.99441931
2481209	2479896	Cgl2338	43.68477364
2481693	2481211	Cgl2339	8.52385827
2482481	2481732	Cgl2340	18.11319882
2484393	2482546	Cgl2341	5758.931744
2484662	2485273	Cgl2342	1638.711752
2485474	2485737	Cgl2343	10079.4624
2486470	2485799	Cgl2344	1019.666546
2486882	2486475	Cgl2345	1758.045768
2487885	2486908	Cgl2346	698.9563782
2489451	2487910	Cgl2347	72.4527953
2490155	2489571	Cgl2348	64.99441931
2491112	2490288	Cgl2349	1880.576231
2491859	2491149	Cgl2350	2992.939735
2492344	2491871	Cgl2351	2979.088466
2493179	2492499	Cgl2352	666.9919097
2494238	2493213	Cgl2353	866.2370967
2495635	2494337	Cgl2354	7770.562296
2496608	2495694	Cgl2355	2741.485916
2497777	2496668	Cgl2356	2503.883367
2499512	2498007	Cgl2357	3358.400159
2499784	2501673	Cgl2358	1923.195522
2502578	2501733	Cgl2359	2077.690453
2502736	2503359	Cgl2360	867.302579
2503871	2504269	Cgl2361	92.69695869
2504248	2503982	Cgl2362	14685.54232
2504603	2504298	Cgl2363	31150.44005
2507099	2504829	Cgl2364	2682.884391
2508095	2508844	Cgl2365	411.2761616
2508923	2509534	Cgl2366	421.9309844
2510831	2509521	Cgl2367	191.7868111
2511047	2511427	Cgl2368	123.5959449
2511428	2511880	Cgl2369	77.78020672
2512357	2511947	Cgl2370	8457.798369
2512769	2512407	Cgl2371	297.2695572
2512804	2513148	Cgl2372	722.3969884
2513619	2513152	Cgl2373	285.5492521
2514115	2513690	Cgl2374	1748.456428
2515488	2514112	Cgl2375	3852.783938
2518337	2515635	Cgl2376	8978.819206
2519973	2518396	Cgl2377	1932.784863
2520210	2521664	Cgl2378	2800.087442
2522252	2521665	Cgl2379	1287.102599
2523249	2522263	Cgl2380	3486.258033
2523562	2524341	Cgl2381	1326.525443
2524916	2524338	Cgl2382	293.007628
2525100	2526230	Cgl2383	60.73249018
2526234	2527211	Cgl2384	1375.537628
2527136	2528563	Cgl2385	1799.599577
2529481	2528549	Cgl2386	843.8619688
2530762	2529482	Cgl2387	5264.547964
2530892	2531980	Cgl2388	670.1883565
2532602	2531967	Cgl2389	426.1929135
2533354	2532602	Cgl2390	492.2528151
2533392	2534186	Cgl2391	145.9710729
2534202	2535428	Cgl2392	214.161939
2535431	2536186	Cgl2393	259.9776772
2536197	2538260	Cgl2394	291.9421458
2538614	2538246	Cgl2395	364.3949411
2539732	2538614	Cgl2396	1136.869597
2540321	2539707	Cgl2397	1082.53
2541025	2540333	Cgl2398	1018.601063
2542351	2541185	Cgl2399	75.64924215
2542803	2542510	Cgl2400	320.7101674
2543937	2542816	Cgl2401	742.6411518
2544877	2544020	Cgl2402	3802.706271
2545069	2544926	Cgl2403	378.2462108
2545316	2546788	Cgl2404	29.83350395
2546828	2547322	Cgl2405	11.72030512
2547334	2548872	Cgl2406	40.48832678
2548869	2549699	Cgl2407	37.29187993
2549772	2552459	Cgl2408	493.3182974
2552564	2553946	Cgl2409	77.78020672
2554027	2555271	Cgl2410	78.845689
2555941	2555315	Cgl2411	5225.12512
2556581	2555976	Cgl2412	4677.467226
2556600	2556752	Cgl2413	1.065482284
2558107	2556758	Cgl2414	18319.90239
2558610	2559107	Cgl2415	64.99441931
2559158	2560135	Cgl2416	132.1198032
2560132	2560590	Cgl2417	38.35736222
2561116	2561367	Cgl2418	3282.750916
2561921	2561481	Cgl2419	4.261929135
2562777	2562385	Cgl2421	22.37512796
2562964	2563851	Cgl2422	4421.751478
2564403	2563930	Cgl2423	3974.248919
2565246	2564548	Cgl2424	95.89340554
2566232	2565621	Cgl2425	4243.815936
2566346	2568949	Cgl2426	7066.278506
2569212	2570297	Cgl2427	148.1020374
2571461	2570307	Cgl2428	734.1172935
2571511	2572179	Cgl2429	166.2152363
2572194	2572352	Cgl2430	94.82792326
2572678	2572349	Cgl2431	41.55380907
2573865	2572657	Cgl2432	98.02437011
2574719	2573841	Cgl2433	138.5126969
2575899	2574778	Cgl2434	336.6924017
2577214	2575979	Cgl2435	3061.130601
2578873	2577230	Cgl2436	1337.180266
2579761	2578877	Cgl2437	643.5512994
2580708	2579767	Cgl2438	758.6233861
2582418	2580709	Cgl2439	1503.395502
2582565	2584508	Cgl2440	1153.917313
2584614	2585930	Cgl2441	1467.169105
2586181	2587767	Cgl2442	74.58375987
2587977	2588726	Cgl2443	882.219331
2589433	2588723	Cgl2444	601.9974904
2589566	2590306	Cgl2445	1249.810719
2591470	2590310	Cgl2446	4037.112373
2592366	2591572	Cgl2447	434.7167718
2592403	2592798	Cgl2448	404.8832678
2592839	2593969	Cgl2449	401.686821
2594595	2593966	Cgl2450	967.4579137
2595062	2594595	Cgl2451	1566.258957
2595809	2595186	Cgl2452	87.36954727
2595984	2595820	Cgl2453	13.85126969
2597716	2596046	Cgl2454	20302.76492
2598484	2597867	Cgl2455	43.68477364
2600765	2598660	Cgl2456	724.527953
2601462	2602883	Cgl2457	23.44061024
2604584	2603943	Cgl2458	5789.83073
2605521	2604607	Cgl2459	19537.74864
2606370	2605525	Cgl2460	24057.52449
2607890	2606559	Cgl2461	120601.9397
2609427	2608183	Cgl2462	11592.44725
2610640	2609510	Cgl2463	24208.82297
2611524	2612276	Cgl2464	26.6370571
2611532	2610846	Cgl2465	28.76802166
2612463	2613155	Cgl2466	18.11319882
2613713	2614504	Cgl2467	77.78020672
2614650	2615414	Cgl2468	28.76802166
2615452	2615799	Cgl2469	21.30964568
2617121	2615937	Cgl2470	424.061949
2617247	2617999	Cgl2471	311.1208269
2618073	2618873	Cgl2472	1539.6219
2618883	2619542	Cgl2473	1140.066044
2620729	2619539	Cgl2474	851.3203448
2622182	2620971	Cgl2475	2503.883367
2622962	2623609	Cgl2476	280.2218406
2623771	2623619	Cgl2477	1.065482284
2623804	2624052	Cgl2478	95.89340554
2625359	2624049	Cgl2479	190.7213288
2625601	2625810	Cgl2480	24.50609253
2626448	2625807	Cgl2481	442.1751478
2628122	2626491	Cgl2482	662.7299805
2628879	2628322	Cgl2483	2.130964568
2628927	2630483	Cgl2484	142.774626
2630637	2631140	Cgl2485	21.30964568
2631271	2632470	Cgl2486	19.17868111
2632544	2633104	Cgl2487	948.2792326
2633419	2633144	Cgl2488	2056.380808
2633601	2634068	Cgl2489	3094.160552
2634117	2634755	Cgl2490	1319.067067
2635152	2634745	Cgl2491	153.4294489
2636590	2635163	Cgl2492	232.2751379
2636846	2637172	Cgl2493	114.0066044
2637654	2637238	Cgl2494	80.97665357
2647628	2638647	Cgl2495	17669.95819
2649417	2648233	Cgl2496	436.8477364
2649551	2650168	Cgl2497	224.8167619
2650442	2650906	Cgl2498	778.8675495
2650987	2651343	Cgl2499	1455.4488
2652038	2651418	Cgl2500	1841.153386
2652802	2652065	Cgl2501	2152.274213
2653255	2653007	Cgl2502	10.65482284
2654019	2653324	Cgl2503	88.43502956
2654661	2654077	Cgl2504	332.4304725
2656237	2654873	Cgl2505	1037.779744
2656453	2656989	Cgl2506	156.6258957
2657634	2656972	Cgl2507	119.3340158
2658501	2657734	Cgl2508	1473.561999
2659458	2658604	Cgl2509	788.45689
2659497	2660135	Cgl2510	316.4482383
2660639	2660145	Cgl2511	1595.026979
2661418	2660669	Cgl2512	2048.922432
2662377	2661415	Cgl2513	1836.891457
2662868	2662329	Cgl2514	1629.122412
2663183	2662881	Cgl2515	1365.948288
2663438	2664064	Cgl2516	2591.252914
2664061	2665401	Cgl2517	3804.837235
2665688	2665996	Cgl2518	293.007628
2666116	2667858	Cgl2519	624.3726183
2668761	2667868	Cgl2520	2218.334115
2669562	2668837	Cgl2521	1648.301093
2670574	2669555	Cgl2522	2871.474755
2672815	2671061	Cgl2523	50191.67394
2674340	2673336	Cgl2525	6889.408447
2674805	2675293	Cgl2526	13884.29964
2675492	2676244	Cgl2527	1114.494469
2676903	2676241	Cgl2528	21.30964568
2676941	2677381	Cgl2529	22.37512796
2679599	2677476	Cgl2530	6634.758181
2680128	2679682	Cgl2531	1319.067067
2680650	2680417	Cgl2532	3050.475779
2681364	2681221	Cgl2533	7442.393752
2681547	2682380	Cgl2534	2279.066605
2683126	2682377	Cgl2535	897.136083
2683419	2683129	Cgl2536	1584.372156
2684647	2683625	Cgl2537	3573.62758
2684920	2686293	Cgl2538	147.0365552
2686316	2687152	Cgl2539	138.5126969
2688241	2687447	Cgl2540	4732.872305
2690051	2688387	Cgl2541	2419.710267
2690151	2690441	Cgl2542	40.48832678
2690438	2690764	Cgl2543	66.0599016
2690774	2691568	Cgl2544	353.7401182
2691690	2693057	Cgl2545	328.1685434
2693300	2694922	Cgl2546	3650.342304
2694927	2695283	Cgl2547	630.765512
2695767	2695318	Cgl2548	31.96446851
2695813	2697216	Cgl2549	413.4071261
2698151	2697381	Cgl2550	376.1152462
2699532	2698192	Cgl2551	329.2340257
2702467	2699924	Cgl2552	6190.452069
2703195	2702485	Cgl2553	1794.272166
2709879	2710559	Cgl2554	7.458375987
2710638	2711312	Cgl2555	5.327411419
2711851	2712378	Cgl2556	31.96446851
2718188	2717991	Cgl2557	3338.155995
2719690	2718434	Cgl2558	2850.165109
2719751	2720323	Cgl2559	2677.556979
2721228	2720383	Cgl2560	2333.406202
2721703	2721293	Cgl2561	2.130964568
2721935	2722861	Cgl2562	37156.56368
2723065	2723613	Cgl2563	2195.958987
2724058	2723768	Cgl2564	1623.795001
2725360	2724476	Cgl2565	2760.664597
2726578	2725382	Cgl2566	4563.460622
2728134	2727397	Cgl2567	512.4969785
2729026	2728205	Cgl2568	160.8878249
2730917	2729376	Cgl2569	69841.29822
2731377	2732522	Cgl2570	1086.791929
2732637	2733371	Cgl2571	1174.161477
2734352	2733453	Cgl2572	267.4360532
2735185	2734262	Cgl2573	100.1553347
2736216	2735200	Cgl2574	159.8223426
2737539	2736412	Cgl2575	778.8675495
2738712	2737834	Cgl2576	1443.728495
2738772	2739557	Cgl2577	353.7401182
2740651	2739554	Cgl2578	2009.499587
2740671	2741360	Cgl2579	1917.868111
2742578	2741634	Cgl2580	1473.561999
2742686	2743789	Cgl2581	4906.545917
2744011	2744226	Cgl2582	8598.44203
2745955	2744879	Cgl2583	5746.145957
2747565	2746081	Cgl2584	4601.817984
2748058	2747681	Cgl2585	230.1441733
2748096	2749115	Cgl2586	2921.552422
2749903	2749160	Cgl2587	2526.258495
2752313	2750025	Cgl2588	12889.13919
2752996	2752325	Cgl2589	6235.202325
2753238	2752993	Cgl2590	3222.018426
2753805	2753326	Cgl2591	1880.576231
2753993	2756743	Cgl2592	317.5137206
2757816	2757127	Cgl2594	105.4827461
2759201	2757861	Cgl2595	414.4726084
2761650	2759530	Cgl2596	3314.715385
2762676	2761783	Cgl2597	3375.447875
2764932	2763502	Cgl2598	3218.821979
2766136	2764976	Cgl2599	3118.666645
2767421	2766156	Cgl2600	4096.779381
2767581	2767997	Cgl2601	1314.805138
2769096	2768341	Cgl2602	204.5725985
2770512	2769154	Cgl2603	40.48832678
2770715	2771986	Cgl2604	20.24416339
2771990	2772664	Cgl2605	19.17868111
2774099	2772642	Cgl2606	2085.148829
2774815	2774108	Cgl2607	2344.061024
2775690	2774935	Cgl2608	579.6223624
2776880	2775738	Cgl2609	1645.104646
2778505	2776766	Cgl2610	3486.258033
2778966	2780450	Cgl2611	91.63147641
2780440	2780973	Cgl2612	177.9355414
2780997	2782319	Cgl2613	666.9919097
2784482	2782338	Cgl2614	2470.853416
2785616	2784654	Cgl2615	80.97665357
2786356	2785649	Cgl2616	338.8233663
2787716	2786754	Cgl2617	3741.973781
2787783	2788598	Cgl2618	154.4949312
2789400	2788585	Cgl2619	7675.734373
2789936	2789475	Cgl2620	760.7543506
2790153	2790554	Cgl2621	89.50051184
2790983	2792452	Cgl2622	1393.650827
2792532	2792861	Cgl2623	3309.387974
2792874	2794331	Cgl2624	2788.367137
2794301	2794816	Cgl2625	726.6589176
2794871	2795641	Cgl2626	2172.518377
2796750	2795674	Cgl2627	1940.243239
2796866	2797810	Cgl2628	360.1330119
2797821	2798513	Cgl2629	261.0431595
2798838	2799395	Cgl2630	192.8522934
2799536	2801038	Cgl2631	1203.994981
2801114	2801317	Cgl2632	4.261929135
2803247	2801556	Cgl2633	6.392893703
2804692	2804072	Cgl2635	3.196446851
2805968	2805111	Cgl2637	29.83350395
2806442	2806014	Cgl2638	22.37512796
2807253	2806597	Cgl2639	219.4893505
2808365	2807424	Cgl2640	2584.860021
2809779	2808397	Cgl2641	6504.769343
2811807	2809822	Cgl2642	12894.4666
2813259	2811958	Cgl2643	2705.259519
2814038	2813277	Cgl2644	1009.011723
2815233	2814079	Cgl2645	311.1208269
2815459	2816397	Cgl2646	121.4649804
2816410	2817321	Cgl2647	389.9665159
2817364	2818062	Cgl2648	156.6258957
2818314	2818135	Cgl2649	18.11319882
2819565	2818348	Cgl2650	409.145197
2820286	2819555	Cgl2651	588.1462207
2820585	2822195	Cgl2652	1101.708681
2822388	2823341	Cgl2653	270.6325001
2824275	2825345	Cgl2654	273.8289469
2825342	2826160	Cgl2655	234.4061024
2826836	2826213	Cgl2656	21.30964568
2826923	2827408	Cgl2657	99.08985239
2827818	2827456	Cgl2658	184.3284351
2828384	2827902	Cgl2659	1070.809695
2829147	2828377	Cgl2660	2214.072186
2829750	2829154	Cgl2661	2870.409273
2830058	2830783	Cgl2662	250.3883367
2830780	2831898	Cgl2663	311.1208269
2832086	2832670	Cgl2664	8776.377572
2832791	2834185	Cgl2665	424.061949
2834189	2835289	Cgl2666	765.0162798
2835970	2835281	Cgl2667	3188.988475
2837500	2836046	Cgl2668	2807.545818
2837738	2837589	Cgl2669	392.0974804
2838577	2837954	Cgl2670	5530.918535
2838644	2839525	Cgl2671	311.1208269
2839563	2840720	Cgl2672	578.5568801
2841064	2840756	Cgl2673	808.7010534
2841076	2841852	Cgl2674	10829.56193
2842131	2842457	Cgl2675	204.5725985
2842494	2843237	Cgl2676	305.7934155
2843723	2843430	Cgl2677	91.63147641
2846941	2844164	Cgl2678	12828.4067
2847230	2848663	Cgl2679	3333.894066
2848770	2849783	Cgl2680	812.9629825
2850032	2851819	Cgl2681	487.990886
2852018	2853736	Cgl2682	1185.881782
2853770	2855713	Cgl2683	1646.170128
2855796	2857520	Cgl2684	1298.822904
2859056	2857611	Cgl2685	235.4715847
2860146	2859193	Cgl2686	72.4527953
2862083	2860503	Cgl2687	6789.253112
2862930	2862130	Cgl2688	889.677707
2863622	2862927	Cgl2689	1040.976191
2864422	2863622	Cgl2690	2921.552422
2864849	2864382	Cgl2691	629.7000297
2865344	2864865	Cgl2692	989.8330417
2865736	2865344	Cgl2693	966.3924314
2866568	2865729	Cgl2694	1723.950335
2867174	2866584	Cgl2695	2182.107717
2869749	2867167	Cgl2696	10067.7421
2870445	2869861	Cgl2697	2307.834627
2871390	2870497	Cgl2698	167.2807186
2872678	2871443	Cgl2699	608.3903841
2872927	2873403	Cgl2700	3625.836212
2873612	2873391	Cgl2701	33.0299508
2875444	2873903	Cgl2702	1353.1625
2875833	2875432	Cgl2703	891.8086715
2876281	2875868	Cgl2704	1238.090414
2876778	2876278	Cgl2705	1414.960473
2877386	2876775	Cgl2706	2742.551399
2877704	2877453	Cgl2707	18.11319882
2877859	2877593	Cgl2708	19.17868111
2879711	2878476	Cgl2709	1575.848298
2879966	2880256	Cgl2710	646.7477463
2880545	2880991	Cgl2711	680.8431794
2880999	2884886	Cgl2712	2256.691477
2886498	2884933	Cgl2713	405.9487501
2887834	2886914	Cgl2714	5893.182512
2888079	2887942	Cgl2715	28936.36786
2890541	2888895	Cgl2716	17711.512
2890931	2890749	Cgl2717	124.6614272
2892139	2890928	Cgl2718	1270.054882
2893101	2892136	Cgl2719	1453.317835
2895086	2893098	Cgl2720	2097.934617
2897526	2895070	Cgl2721	3110.142786
2900327	2897526	Cgl2722	4965.147443
2903921	2900328	Cgl2723	5628.942905
2906739	2903962	Cgl2724	2193.828022
2907251	2906637	Cgl2725	834.2726282
2907516	2908889	Cgl2726	3875.159066
2909211	2909792	Cgl2727	4275.780405
2909831	2909229	Cgl2728	11.72030512
2910173	2913232	Cgl2729	5020.552521
2913236	2913727	Cgl2730	1063.351319
2913750	2915420	Cgl2731	2327.013308
2915483	2915926	Cgl2732	560.4436813
2915930	2916205	Cgl2733	398.4903741
2916206	2916586	Cgl2734	530.6101773
2917618	2917022	Cgl2735	1129.411221
2918758	2917628	Cgl2736	3157.024007
2919482	2918817	Cgl2737	2484.704686
2919716	2920297	Cgl2738	1409.633061
2919742	2919488	Cgl2739	156.6258957
2920287	2921294	Cgl2740	616.9142423
2921321	2922112	Cgl2741	1306.28128
2922119	2923621	Cgl2742	652.0751577
2925148	2923952	Cgl2743	269.5670178
2925542	2926708	Cgl2744	1055.892943
2927547	2926705	Cgl2745	1196.536605
2928319	2927549	Cgl2746	1217.84625
2929238	2928300	Cgl2747	1766.569627
2929757	2929254	Cgl2748	519.9553545
2929952	2931340	Cgl2749	2116.047816
2931341	2932375	Cgl2750	1299.888386
2932578	2934833	Cgl2751	1193.340158
2936506	2935313	Cgl2752	3686.568702
2937495	2936506	Cgl2753	3304.060562
2938404	2939771	Cgl2754	5178.243899
2939908	2940456	Cgl2755	2290.78691
2941509	2940445	Cgl2756	114.0066044
2942501	2941470	Cgl2757	427.2583958
2943008	2942607	Cgl2758	656.3370868
2944206	2943010	Cgl2759	2156.536142
2946527	2945637	Cgl2760	3029.166133
2947592	2946696	Cgl2761	144.9055906
2947887	2947618	Cgl2762	461.3538289
2949189	2948047	Cgl2763	1666.414292
2949883	2949263	Cgl2764	997.2914176
2950208	2950435	Cgl2765	84.17310042
2951724	2950432	Cgl2766	5617.2226
2951934	2952695	Cgl2767	364.3949411
2952710	2952976	Cgl2768	354.8056005
2954142	2952973	Cgl2769	1239.155896
2955273	2954239	Cgl2770	16745.11957
2956474	2955521	Cgl2771	2546.502658
2957448	2956828	Cgl2772	1083.595483
2958037	2957483	Cgl2773	1468.234587
2959111	2958137	Cgl2774	1530.03256
2960372	2959518	Cgl2775	210.9654922
2961188	2960466	Cgl2776	243.995443
2961343	2962722	Cgl2777	456.0264175
2963009	2962728	Cgl2778	170.4771654
2963597	2963196	Cgl2779	605.1939372
2966162	2963604	Cgl2780	3606.657531
